Movie_Title,Distributor,Release_Date,Nationality,Director,Actors,Screens,Cumulative_Audience,Genre
익스펜더블 4,"(주)올스타엔터테인먼트,(주)플레이그램",2023-10-18,미국,스캇 워프,"제이슨 스타뎀,실베스터 스탤론,메간 폭스,50 센트,토니 자,돌프 룬드그렌,이코 우웨이스,랜디 커투어,앤디 가르시아",634.0,63379.0,액션
본즈 앤 올,워너브러더스 코리아(주),2022-11-30,미국,루카 구아다니노,"테일러 러셀,티모시 샬라메,마크 라이런스,클로에 세비니",356.0,62773.0,"공포(호러),멜로/로맨스"
극장판 5등분의 신부,(주)애니플러스,2022-09-22,일본,진보 마사토,"마츠오카 요시츠구,하나자와 카나,타케타츠 아야나,이토 미쿠,사쿠라 아야네,미나세 이노리",91.0,62471.0,"애니메이션,드라마"
신체모음.zip,"(주)스튜디오디에이치엘,(주)싸이더스",2023-08-30,한국,"최원경,전병덕,이광진,지삼,김장미,서형우","김민석,김채은,한상혁,강준규,김아현,조우리,정준원,이진희,구본진,리우림,구선민,이교형,김희상,권아름,김윤정,이주은,우유민,이유진,김금원,김현정,도연진,백현주,소희정,조지승,최형태,임성재,김현정",269.0,62287.0,공포(호러)
시맨틱 에러: 더 무비,주식회사 왓챠,2022-08-31,한국,김수정,"박서함,박재찬,송지오,김노진,김원기,최수견,차재훈,김건희,김진성,정준교,허이진,박준환,이진성,경수빈,신민선,한태희,기현우,손범서,한태경,우주명,이혜민,문해민,김정민,석유진,이정혁,조성진,정주원,송명호",57.0,62204.0,멜로/로맨스
엔시티 드림 더 무비 : 인 어 드림,씨제이포디플렉스 주식회사,2022-11-30,한국,"이예지,오윤동",,103.0,62018.0,다큐멘터리
빅샤크4: 바다공룡 대모험,와이드 릴리즈(주),2022-07-06,중국,,"김용,김소희,박시윤",455.0,61783.0,어드벤처
수라,"스튜디오두마,미디어나무(주),스튜디오 에이드",2023-06-21,한국,황윤,황윤,136.0,61573.0,다큐멘터리
핑크퐁 시네마 콘서트3 : 진저브레드맨을 잡아라,더핑크퐁컴퍼니(주),2023-07-26,한국,변희선,"조경이,이소은,박요한,김새해,장예나",128.0,61203.0,애니메이션
더 킬러: 죽어도 되는 아이,"(주)아이에이치큐,(주)영화사 륙,(주)씨네필운",2022-07-13,한국,최재훈,"장혁,이서영,브루스 칸,이승준,방은정,최기섭,신승환,홍서준,이채영,유서진,조한슬,김홍경,최영우,이건구,위민국,박형준,김태원,백진욱,박수지,정현옥,정원석,박근형,김미소,이혜지,양재희,한경미,한정희,김진형,방병현,조현수,고용석,구본혁,정윤철,조승원,김동환,윤택승,이상엽,박준환,박경모,송지민,박예슬,정성훈,조동혁,김선간,송지민,권오철,전시완,조제웅,고상현,김승준,이충식,전솔휘,이광호,박용균,김동철,유시정,김경우,심상용,김동운,정성호,박재선,김주용,임동은,김세빈,전찬웅,김용훈,황진모,심영석,오태승,김태진,조동혁,정성훈,윤기현,김주호,최민,정지상,이준,최재옥,김도연,박경모,김태경,손현주,차태현,박영운",314.0,60175.0,액션
티켓 투 파라다이스,유니버설픽쳐스인터내셔널 코리아(유),2022-10-12,미국,올 파커,"줄리아 로버츠,조지 클루니,케이틀린 디버",581.0,60171.0,"멜로/로맨스,코미디"
슬픔의 삼각형,"그린나래미디어(주),(주)플레이그램,메가박스중앙(주)",2023-05-17,미국,루벤 외스틀룬드,"우디 해럴슨,해리스 딕킨슨",294.0,58509.0,"코미디,드라마"
바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,와이드 릴리즈(주),2023-02-23,영국,,"하성용,정재헌,엄상현,윤승희,김율,유동균,김정은,한경화,박성영,이재현",284.0,57452.0,"애니메이션,액션,어드벤처"
기동전사 건담 시드 프리덤,워터홀컴퍼니(주),2024-04-03,일본,후쿠다 미츠오,"호시 소이치로,이시다 아키라,타나카 리에",418.0,56596.0,애니메이션
더 웨일,(주)스튜디오디에이치엘,2023-03-01,미국,대런 아로노프스키,브렌든 프레이저,203.0,56591.0,드라마
애스터로이드 시티,유니버설픽쳐스인터내셔널 코리아(유),2023-06-28,미국,웨스 앤더슨,"제이슨 슈왈츠먼,스칼렛 요한슨,톰 행크스,제프리 라이트,틸다 스윈튼,브라이언 크랜스톤,에드워드 노튼,애드리언 브로디,리브 슈라이버,홉 데이비스",269.0,56455.0,드라마
바람 따라 만나리 : 김호중의 계절,"씨제이포디플렉스 주식회사,CGV ICECON",2023-10-18,한국,오윤동,김호중,78.0,56056.0,"공연,다큐멘터리"
류이치 사카모토: 오퍼스,"(주)엣나인필름,메가박스중앙(주)",2023-12-27,일본,소라 네오,사카모토 류이치,251.0,55380.0,"공연,다큐멘터리"
고고다이노 극장판: 얼음공룡의 비밀,"(주)넥스트엔터테인먼트월드(NEW),(주)블루라벨픽쳐스",2022-10-05,한국,이선명,"이민규,전태열,김은아,엄상현,성완경,신용우,홍범기,김율,남도형,김명준,천지선,김채하,이영아,최향윤",531.0,54231.0,애니메이션
라일 라일 크로커다일,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2023-01-18,미국,"조쉬 고든,윌 스펙","하비에르 바르뎀,콘스탄스 우,스쿳 맥네이리,윈슬로우 페글리,숀 멘데스,브렛 겔맨",384.0,54192.0,"가족,뮤지컬,드라마"
런닝맨: 리벤져스,(주)넥스트엔터테인먼트월드(NEW),2023-08-10,한국,엄영식,,221.0,54097.0,애니메이션
렌필드,유니버설픽쳐스인터내셔널 코리아(유),2023-04-19,미국,크리스 맥케이,"니콜라스 홀트,니콜라스 케이지,아콰피나",577.0,53358.0,"코미디,판타지,공포(호러)"
사운드 오브 프리덤,(주)넥스트엔터테인먼트월드(NEW),2024-02-21,미국,알레한드로 고메즈 몬테베르드,제임스 카비젤,248.0,53312.0,범죄
마야 3: 숲속 왕국의 위기,(주)박수엔터테인먼트,2023-08-24,독일,노엘 클리어리,,208.0,53226.0,애니메이션
인생은 뷰티풀: 비타돌체,"씨제이 씨지브이(CJ CGV)(주),씨제이포디플렉스 주식회사",2022-09-07,한국,"김선형,오윤동",김호중,107.0,52969.0,"다큐멘터리,공연"
엔니오: 더 마에스트로,"(주)영화사 진진,(주)씨네필운",2023-07-05,이탈리아,쥬세페 토르나토레,"엔니오 모리꼬네,클린트 이스트우드,쿠엔틴 타란티노,존 윌리엄스,한스 짐머,왕가위,브루스 스프링스틴,퀸시 존스",67.0,52246.0,다큐멘터리
아인보: 아마존의 전설,(주)디스테이션,2022-10-26,"페루,네덜란드,미국","리처드 클라우스,호세 젤라다",,401.0,51683.0,애니메이션
컴백홈,(주)제이앤씨미디어그룹,2022-10-05,한국,이연우,"송새벽,라미란,이범수,이경영,김원해,이준혁,오대환,인교진,이중옥,황재열,이상원,안석환,염동헌,이윤건,임형택,나종민,윤세웅,김대희,김준호,김지민,강은진,최환이,김영휘,서인혁,신민호,노진영,배강민,천영암,문학진,남지우,이현빈,유석원,김사훈,김범태,권윤구,황정훈,김현창,홍대영,오윤수,김영훈,이택희,이현영,박정숙,서하영,오누리,홍기주",603.0,51404.0,"드라마,코미디"
마브카 : 숲의 노래,(주)팝엔터테인먼트,2023-10-18,"우크라이나,미국",올레말라므,,489.0,51220.0,"애니메이션,어드벤처"
핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전,(주)넥스트엔터테인먼트월드(NEW),2022-12-21,한국,김수경,"조경이,이소은,김새해,송하림,김채하,정혜원,여민정,황창영",432.0,51007.0,애니메이션
고스트버스터즈: 오싹한 뉴욕,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2024-04-17,미국,길 키넌,"폴 러드,핀 울프하드,맥케나 그레이스,빌 머레이,댄 애크로이드,어니 허드슨",671.0,50879.0,"액션,어드벤처"
거울 속 외딴 성,워터홀컴퍼니(주),2023-04-12,일본,하라 케이이치,"아시다 마나,키타무라 타쿠미,타카야마 미나미,미야자키 아오이",335.0,50772.0,"애니메이션,미스터리,판타지"
애프터썬,"그린나래미디어(주),(주)영화사 안다미로",2023-02-01,영국,,폴 메스칼,64.0,49882.0,드라마
스즈메의 문단속: 다녀왔어,(주)쇼박스,2024-01-10,일본,신카이 마코토,"하라 나노카,마츠무라 호쿠토",185.0,48570.0,애니메이션
극장판 도라에몽: 진구의 우주소전쟁 리틀스타워즈 2021,(주)스마일이엔티,2022-08-03,일본,야마구치 스스무,"윤아영,김정아,이현주,조현정,최낙윤",389.0,48255.0,애니메이션
사랑할 땐 누구나 최악이 된다,"그린나래미디어(주),(주)하이스트레인저",2022-08-25,노르웨이,요아킴 트리에,"레나테 레인스베,앤더스 다니엘슨 라이,헤르베르트 노르드룸",80.0,48167.0,"멜로/로맨스,드라마"
스파이 코드명 포춘,"(주)레드아이스 엔터테인먼트,(주)제이앤씨미디어그룹",2023-08-30,미국,가이 리치,"제이슨 스타뎀,휴 그랜트,조쉬 하트넷,캐리 엘위스,오브리 플라자",477.0,47004.0,액션
도그맨,(주)레드아이스 엔터테인먼트,2024-01-24,프랑스,뤽 베송,"케일럽 랜드리 존스,조조 T. 깁스",496.0,46705.0,드라마
로봇 드림,"(주)영화사 진진,(주)하이스트레인저",2024-03-13,"스페인,프랑스",파블로 베르헤르,,114.0,45915.0,애니메이션
악은 존재하지 않는다,"그린나래미디어(주),(주)레드아이스 엔터테인먼트",2024-03-27,일본,하마구치 류스케,"오미카 히토시,니시카와 료,코사카 류지,시부타니 아야카",149.0,45271.0,드라마
랜드 오브 배드,메가박스중앙(주),2024-03-13,미국,윌리엄 유뱅크,"러셀 크로우,리암 헴스워스,루크 헴스워스,마일로 벤티밀리아",394.0,44642.0,"액션,전쟁"
더 와일드: 야수들의 전쟁,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹,(주)아센디오",2023-11-15,한국,김봉한,"박성웅,오대환,오달수,주석태,서지혜,강현아,라윤",239.0,44540.0,"액션,범죄"
극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 2,메가박스중앙(주),2023-10-19,일본,니시키오리 히로시,"오노 켄쇼,하타노 와타루,호시 소이치로",78.0,43509.0,애니메이션
1980,"(주)제이앤씨미디어그룹,와이드 릴리즈(주)",2024-03-27,한국,강승용,"강신일,김규리,백성현,한수연,박준혁,전수진,이정우,윤정로,이달형,박노식,나종민,황인무",521.0,43224.0,드라마
"""2022 영탁 단독 콘서트 """"탁쇼""""""",씨제이 씨지브이(CJ CGV)(주),2023-06-28,한국,송승연,,72.0,42384.0,"공연,다큐멘터리"
귀못,와이드 릴리즈(주),2022-10-19,한국,탁세웅,"박하나,허진,정영주,오은서,김주은,전영,구본웅,하시연,이광훈,조영미,박종현,사민경,차은재",208.0,42342.0,공포(호러)
애프터 양,"(주)영화특별시에스엠씨,주식회사 왓챠",2022-06-01,미국,코고나다,콜린 파렐,161.0,42147.0,"드라마,SF"
"어쩌다 공주, 닭냥이 왕자를 부탁해!",(주)팝엔터테인먼트,2022-09-08,프랑스,줄리앙 프루네,,306.0,41140.0,"애니메이션,판타지,어드벤처"
지오디 마스터피스 더 무비,씨제이 씨지브이(CJ CGV)(주),2024-01-10,한국,손석,"박준형,윤계상,데니 안/ 안신원,손호영,김태우",75.0,41021.0,공연
너와 나,"주식회사 필름영,그린나래미디어(주)",2023-10-25,한국,조현철,"박혜수,김시은",76.0,39179.0,드라마
밥 말리: 원 러브,롯데컬처웍스(주)롯데엔터테인먼트,2024-03-13,미국,레이날도 마커스 그린,"킹슬리 벤-어디어,라샤냐 린치,제임스 노턴",579.0,39069.0,드라마
오토라는 남자,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2023-03-29,미국,마크 포스터,톰 행크스,371.0,38785.0,드라마
틴에이지 크라켄 루비,유니버설픽쳐스인터내셔널 코리아(유),2023-07-25,미국,커크 드 미코,,203.0,38547.0,애니메이션
씬,롯데컬처웍스(주)롯데엔터테인먼트,2024-04-03,한국,한동석,"김윤혜,송이재,박지훈,이상아",409.0,38433.0,공포(호러)
TAR 타르,유니버설픽쳐스인터내셔널 코리아(유),2023-02-22,미국,토드 필드,"케이트 블란쳇,노에미 멜랑,니나 호스",197.0,38090.0,드라마
뿌까의 짜장면파티,(주)에픽캔,2022-07-04,한국,박상용,"유진주,임종웅,이은정,박중언,김기영,임재홍,신지윤,김민아,이지현,김은미,엄상현",34.0,37851.0,기타
플레인,(주)누리픽쳐스,2023-03-15,미국,장-프랑소와 리셰,"제라드 버틀러,마이크 콜터",358.0,37691.0,"액션,스릴러"
덤 머니,"그린나래미디어(주),(주)플레이그램",2024-01-17,미국,크레이그 질레스피,"폴 다노,세스 로건,아메리카 페레라,쉐일린 우들리",465.0,37262.0,"코미디,드라마"
롱디,(주)넥스트엔터테인먼트월드(NEW),2023-05-10,한국,임재완,"장동윤,박유나,고건한,전혜연,권동호,이서윤,조영길,방상현,강문봉,조대우,송영하,유아영,이승재,최진영,이승창,정진근,장의수,이시우",262.0,36777.0,"멜로/로맨스,코미디"
골드핑거,메가박스중앙(주),2024-04-10,홍콩,장문강,"양조위,유덕화,임달화",423.0,35359.0,"범죄,액션"
뒤틀린 집,(주)스튜디오디에이치엘,2022-07-13,한국,강동헌,"서영희,김민재,김보민,조수향,박혁권,오자훈,노하연,경다은,김나은,강길우,박옥출,이도아,정구현,윤상,장지원,이유정,김애라",156.0,34886.0,"공포(호러),드라마,스릴러"
극장판 우당탕탕 은하안전단: 진정한 용기!,(주)넥스트엔터테인먼트월드(NEW),2023-11-30,한국,정지훈,"김은아,엄상현,이지현,이민규,전태열,정영웅,신용우,남도형,한만중,홍소영",261.0,34001.0,애니메이션
스페이스 키드: 우주에서 살아남기,"그린나래미디어(주),(주)인터파크",2022-12-07,프랑스,에릭 토스티,,290.0,33966.0,"애니메이션,어드벤처"
똑똑똑,유니버설픽쳐스인터내셔널 코리아(유),2023-03-08,미국,M. 나이트 샤말란,"데이브 바티스타,조나단 그로프,루퍼트 그린트",472.0,33771.0,"미스터리,스릴러"
아버지의 마음,"(주)드림팩트엔터테인먼트,파이오니아21",2023-07-20,한국,김상철,신애라,85.0,33711.0,다큐멘터리
몬스터 하우스2: 인비져블 피닉스,(주)박수엔터테인먼트,2023-02-02,러시아,데니스 체르노프,석승훈,357.0,33671.0,"애니메이션,판타지,어드벤처"
슈가│어거스트 디 투어 ‘디-데이’ 더 무비,CGV ICECON,2024-04-10,한국,박준수,민윤기,88.0,33604.0,공연
메이 디셈버,판씨네마(주),2024-03-13,미국,토드 헤인즈,"나탈리 포트만,줄리안 무어,찰스 멜튼",400.0,33530.0,드라마
스파이더맨: 노 웨이 홈 '펀버전',소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2022-10-05,미국,존 왓츠,"톰 홀랜드,젠데이아 콜먼,베네딕트 컴버배치,제이콥 배덜런,존 파브로,마리사 토메이",347.0,33457.0,"액션,어드벤처,SF"
몬스터 신부: 101번째 프로포즈,와이드 릴리즈(주),2022-12-28,"헝가리,러시아",,"황창영,박시윤,최정현",226.0,33428.0,"애니메이션,코미디,판타지,어드벤처"
극장판 파워 디지몬 더 비기닝,에스엠지홀딩스 주식회사,2023-11-29,일본,타구치 토모히사,"카타야마 후쿠쥬로,오가타 메구미,에노키 준야",197.0,33280.0,애니메이션
썸머 필름을 타고!,"(주)싸이더스,(주)블루라벨픽쳐스",2022-07-20,일본,마츠모토 소우시,"이토 마리카,카네코 다이치,카와이 유미,이노리 키라라",65.0,33011.0,기타
엔드 오브 에반게리온,(주)라이크콘텐츠,2024-01-17,일본,"안노 히데아키,츠루마키 카즈야",,130.0,32578.0,애니메이션
네가 떨어뜨린 푸른 하늘,"메가박스중앙(주),(주)이놀미디어,(주)바이포엠스튜디오",2023-02-08,일본,사이토 유키,"후쿠모토 리코,이타가키 미즈키",449.0,32116.0,"멜로/로맨스,SF"
더 메뉴,월트디즈니컴퍼니코리아 유한책임회사,2022-12-07,미국,마크 미로드,"랄프 파인즈,안야 테일러 조이,니콜라스 홀트,자넷 맥티어,주디스 라이트,존 레귀자모",177.0,32109.0,스릴러
바튼 아카데미,유니버설픽쳐스인터내셔널 코리아(유),2024-02-21,미국,알렉산더 페인,폴 지아마티,254.0,31366.0,"코미디,드라마"
극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 1,메가박스중앙(주),2023-10-19,일본,니시키오리 히로시,"오노 켄쇼,하타노 와타루,호시 소이치로",79.0,30491.0,애니메이션
메리 마이 데드 바디,"주식회사 원더스튜디오,(주)리안컨텐츠",2023-05-17,대만,청웨이하오,"허광한,임백굉,왕정,탁종화,채진남",103.0,30333.0,"코미디,액션"
어른 김장하,(주)시네마달,2023-11-15,한국,김현지,김장하,98.0,29918.0,다큐멘터리
그레이 맨,씨제이 씨지브이(CJ CGV)(주),2022-07-13,미국,"안소니 루소,조 루소","라이언 고슬링,크리스 에반스,아나 디 아르마스,레게-장 페이지",220.0,29844.0,"액션,스릴러"
신 에반게리온 극장판,(주)라이크콘텐츠,2022-10-05,일본,안노 히데아키,,93.0,29705.0,애니메이션
극장판 윌벤져스 : 수상한 캠핑 대소동,(주)대교 미디어콘텐츠사업본부,2022-06-23,한국,"신창환,류정우","샘 해밍턴,김서영,강시현,최한,김가령,이미자,송준석,최석필,이현,최길용,이보용,이슬비,이상준",110.0,29432.0,애니메이션
양자경의 더 모든 날 모든 순간,워터홀컴퍼니(주),2022-11-23,미국,"다니엘 콴,다니엘 쉐이너트","양자경,스테파니 수,키 호이 콴,제이미 리 커티스",63.0,29362.0,"액션,코미디"
사랑은 낙엽을 타고,찬란,2023-12-20,핀란드,아키 카우리스마키,,40.0,28085.0,멜로/로맨스
여귀교- 저주를 부르는 게임,"메가박스중앙(주),(주)스튜디오 산타클로스엔터테인먼트,(주)블레이드이엔티",2023-11-15,대만,해악륭,시백우,401.0,27703.0,공포(호러)
괴담만찬,"TCO(주)더콘텐츠온,(주)블루라벨픽쳐스,(주)대교 미디어콘텐츠사업본부",2023-10-18,한국,"안상훈,윤은경,김용균,임대웅,채여준","장승연,신은수,김호정,김태훈,조재윤,윤현민,장광,손지나,이주영,김주령",162.0,27389.0,공포(호러)
이니셰린의 밴시,월트디즈니컴퍼니코리아 유한책임회사,2023-03-15,미국,마틴 맥도나,"콜린 파렐,브렌단 글리슨,케리 콘든,배리 케오간",135.0,27260.0,"드라마,코미디"
파이어하트,"(주)누리픽쳐스,(주)블루라벨픽쳐스,TCO(주)더콘텐츠온",2023-06-28,프랑스,"시어도어 타이,로랑 제툰","엘리스 폴,뱅상 카셀",187.0,27210.0,"애니메이션,어드벤처,코미디,가족"
쥬라기캅스 극장판: 공룡시대 대모험,플러스엠 엔터테인먼트,2022-09-07,한국,김호락,"소연,엄상현,김현욱,강은애,홍범기,황창영,이현,박리나,이인성,김영선",453.0,26805.0,애니메이션
리빙: 어떤 인생,(주)티캐스트,2023-12-13,영국,올리버 허머너스,"빌 나이,에이미 루 우드,알렉스 샤프,톰 버크",50.0,26734.0,드라마
기적의 시작,퓨어웨이픽쳐스,2024-02-22,한국,권순도,임동진,137.0,26706.0,다큐멘터리
마이 샤이니 월드,메가박스중앙(주),2023-11-03,한국,이후빈,샤이니,118.0,26481.0,"공연,다큐멘터리"
사채소년,영화사빅,2023-11-22,한국,황동석,"유선호,강미나,유인수,이일준,이찬형,신수현,서혜원,윤병희,김기두,김종호,최윤빈,류제승,류경현,신정윤,지웅배,이상연,김태성,천동빈,박준영,정태수,오승희,유수정,박창훈,박현세,심소영,문수영,김동희,양동선,황재필,민채연,연오,유미호,김도담,권민서,정혜진,조영지,오협,이원욱,이주미,정현구,고성,김빈,이시형,차성만,김진서,서홍민,양성준",211.0,26149.0,"액션,드라마"
나의 올드 오크,(주)영화사 진진,2024-01-17,아일랜드,켄 로치,"데이브 터너,에블라 마리",83.0,25741.0,드라마
돌핀보이,와이드 릴리즈(주),2023-01-25,독일,,박시윤,177.0,25666.0,"애니메이션,가족,어드벤처"
엔시티 네이션 : 투 더 월드 인 시네마,씨제이포디플렉스 주식회사,2023-12-06,한국,오윤동,,87.0,25140.0,"공연,다큐멘터리"
라이스보이 슬립스,판씨네마(주),2023-04-19,캐나다,앤소니 심,"최승윤,이든 황,도현 노엘 황,앤소니 심,강인성",250.0,24864.0,"가족,드라마"
3000년의 기다림,(주)디스테이션,2023-01-04,호주,조지 밀러,"틸다 스윈튼,이드리스 엘바",176.0,24731.0,"멜로/로맨스,판타지,드라마"
플로라 앤 썬,씨제이 씨지브이(CJ CGV)(주),2023-09-22,미국,존 카니,"이브 휴슨,잭 레이너,조셉 고든 레빗",120.0,24613.0,드라마
극장판 검정고무신 : 즐거운 나의 집,"(주)대교 미디어콘텐츠사업본부,(주)블루라벨픽쳐스",2022-10-06,한국,"송정율,송요한","박지윤,오인실,유해무,손정아,박영재,오수경,배정미,최정호,선은혜,서지연,석승훈,홍진욱",232.0,24519.0,애니메이션
큐어,M&M 인터내셔널,2022-07-06,일본,구로사와 기요시,"나카가와 안나,하기와라 마사토,야쿠쇼 코지",55.0,25573.0,공포(호러)
고속도로 가족,씨제이 씨지브이(CJ CGV)(주),2022-11-02,한국,이상문,"라미란,정일우,김슬기,백현진,서이수,박다온,이태경,손용범,이예준,손예원,최우영,박은영,이재우,장준학,권혁성,김범진,안민영,윤종구,허준석,김준희,류경환,정수교,최형주,김기림,이유리,이태건,김남호,옥수분,석호진,이헌일,차용환,김장호,이샘,허부영,장석문,최서니,이승용,안희주,이경호,천영암,문광식,정진혁,김규진,송승은,정진혁,김규진,서인영,김규진,박경도,이성민,황정민,이용녀,우지현",222.0,24502.0,드라마
