Movie_Title,Distributor,Release_Date,Nationality,Director,Actors,Screens,Cumulative_Audience,Genre
천룡팔부: 교봉전,(주)팝엔터테인먼트,2023-01-25,홍콩,견자단,"견자단,진옥기",300.0,24394.0,액션
크리스마스 캐럴,(주)디스테이션,2022-12-07,한국,김성수,"진영,김영민,김동휘,송건희,허동원,황인성,서진원,김정진,김병구,윤준호,윤유선,정해균,하회정,손병욱,김종호,하헌진,이슬기,양상운,홍승현,이하민,박태현,이형동,김려은,김대훈,배혜성,양시현,안효준,김성진,전상원,나호숙,진대연,김혜정,조윤상,장현동,구민혁,추은경,김기영",410.0,24235.0,"드라마,액션"
프로메어,(주)영화사 그램,2022-10-20,일본,이마이시 히로유키,"마츠야마 켄이치,사카이 마사토",63.0,23996.0,애니메이션
유포자들,와이드 릴리즈(주),2022-11-23,한국,홍석구,"박성훈,김소은,송진우,박주희,임나영,지민혁,이현소,김보영,김수정,정수지,박광재,이동용,임가영,이자령,김선기,황자능,임한나,이동준,이희헌,나호원,차유주,장근철,주혁,유승신,이재학,현석준,김미지,김태진,진영준,손지영",123.0,23721.0,"범죄,드라마,스릴러"
카시오페아,(주)트리플픽쳐스,2022-06-01,한국,신연식,"안성기,서현진,주예림,김다흰,홍성춘,구시연,공진서,최홍일,박채익,신윤주,박재민,이승훈,이은주,신지소,성홍일,조주경,최주원,이호정,시은미,신윤지,서영우,박근수,남기쁨,전누림,박지은,이영란,정아미,박명신,허연정,성수연,김정팔",175.0,24962.0,드라마
슈퍼 키드 헤일리,(주)팝엔터테인먼트,2023-07-20,노르웨이,라스무스 A. 실버르센,신은수,176.0,23029.0,애니메이션
미녀와 야수: 마법에 걸린 왕자,"(주)인터파크,예지림엔터테인먼트,(주)띵크",2023-02-22,러시아,,"박시윤,김용",217.0,22445.0,"애니메이션,판타지,어드벤처"
무명,(주)콘텐츠판다,2023-04-26,중국,청어,"양조위,왕이보,주신,장정의",201.0,22443.0,"스릴러,액션"
귀멸의 칼날: 아사쿠사 편,(주)박수엔터테인먼트,2022-08-25,일본,소토자키 하루오,,124.0,22388.0,애니메이션
빈틈없는 사이,"(주)갤리온엔터테인먼트,영화로운 형제",2023-07-05,한국,이우철,"이지훈,한승연",291.0,22198.0,멜로/로맨스
스트리머,"TCO(주)더콘텐츠온,(주)블루라벨픽쳐스",2023-05-10,한국,장형모,"이푸름,김모범,권민혁,김준형,심소영,이승희,김시운",181.0,22111.0,"공포(호러),미스터리"
DMZ 동물 특공대,(주)박수엔터테인먼트,2024-02-14,한국,홍인표,"김새해,조경이,황창영,이소은,박준형",201.0,22070.0,애니메이션
카구야 님은 고백받고 싶어 -첫 키스는 끝나지 않아-,(주)디스테이션,2023-04-06,일본,하타케야마 마모루,,107.0,21564.0,애니메이션
모나리자와 블러드 문,판씨네마(주),2023-03-22,미국,애나 릴리 아미푸르,"전종서,케이트 허드슨,에드 스크레인,에반 휘튼,크레이그 로빈슨",369.0,21515.0,"판타지,미스터리,스릴러"
극장판 소드 아트 온라인 -프로그레시브- 짙은 어둠의 스케르초,(주)애니플러스,2022-11-10,일본,카와노 아야코,"토마츠 하루카,마츠오카 요시츠구",89.0,21324.0,"애니메이션,액션,판타지"
치치핑핑의 쿵쿵따 탐험대,(주)에픽캔,2023-04-10,한국,이광범,,28.0,21231.0,공연
드림쏭2,주식회사 원더스튜디오,2023-10-03,미국,마크 밸도,,389.0,21228.0,애니메이션
극장판 실바니안 패밀리: 프레야의 선물,(주)라이크콘텐츠,2024-05-01,일본,코나카 카즈야,,197.0,21219.0,"애니메이션,가족"
치악산,와이드 릴리즈(주),2023-09-13,한국,김선웅,"윤균상,김예원,연제욱,이태환,배그린,변진수,원미원,강현중,김양배,정보람,배유람,임준하,최기상,오현서,방상환",220.0,21028.0,"공포(호러),미스터리"
빌리와 용감한 녀석들: 황금 달걀 구조대,(주)박수엔터테인먼트,2023-10-26,멕시코,"가브리엘 리바 팔라시오 알라트리스테,로돌포 리바 팔라시오 알라트리스테",,306.0,20973.0,애니메이션
스노우 퍼핀즈,(주)팝엔터테인먼트,2024-02-15,스페인,,"조니 뎁,김대중",315.0,20768.0,애니메이션
프린세스 아야,씨제이 씨지브이(CJ CGV)(주),2022-09-21,한국,이성강,"백아연,박진영",348.0,20761.0,"판타지,뮤지컬"
닥터 스트레인지: 대혼돈의 멀티버스,월트디즈니컴퍼니코리아 유한책임회사,2022-05-04,미국,샘 레이미,"베네딕트 컴버배치,엘리자베스 올슨,베네딕트 웡,레이첼 맥아담스,치웨텔 에지오포,소치틀 고메즈",2691.0,5617130.0,"액션,어드벤처,판타지"
범죄도시2,"주식회사 에이비오엔터테인먼트,플러스엠 엔터테인먼트",2022-05-18,한국,이상용,"마동석,손석구,최귀화,박지환,허동원,하준,정재광,남문철,박지영,이주원,음문석,김찬형,이규원,전진오,이다일,김영성,차우진,박광재,백승익,최재훈,우강민,강덕중,송요셉,서문호,한우열,권혁범,박은우,이도은,김이현,허승,이태규,최광희,권태호,권지훈,전재형,신재환,김원경,천준호,이원행,정수원,김희,이해원,정수일,김태욱,최형우,이시형,김서원,손승범,손상경,박주환,한상경,정우람,정명군,김운영,안재만,이관민,김승환,김무성,김병민,최형락,전국진,김동주,김영준,한상철,이명자,신재용,정동룡,오명진,김상욱,정수용,이광기,이재혁,김대근,선율우,김승현,전정일,백요섭,전찬원,황정윤,이창훈,곽장륜,조용환,김민규,정인기,윤병희,이병희",2498.0,5118273.0,"범죄,액션"
해적: 도깨비 깃발,롯데컬처웍스(주)롯데엔터테인먼트,2022-01-26,한국,김정훈,"조정우,김은준,강하늘,한효주,이광수,권상우,채수빈,오세훈,김성오,박지환,윤상돈,임세찬",1708.0,1339242.0,"어드벤처,액션,코미디"
신비한 동물들과 덤블도어의 비밀,워너브러더스 코리아(주),2022-04-13,미국,데이빗 예이츠,"에디 레드메인,주드 로,매즈 미켈슨,캐서린 워터스턴,댄 포글러,앨리슨 수돌,에즈라 밀러,칼럼 터너,리차드 코일,올리버 마수치",2207.0,1192824.0,"어드벤처,가족,판타지"
더 배트맨,워너브러더스 코리아(주),2022-03-01,미국,맷 리브스,"로버트 패틴슨,폴 다노,조 크라비츠,앤디 서키스,제프리 라이트,콜린 파렐,피터 사스가드,존 터투로",2370.0,904156.0,"액션,범죄,드라마"
씽2게더,유니버설픽쳐스인터내셔널 코리아(유),2022-01-05,미국,가스 제닝스,"매튜 매커너히,리즈 위더스푼,스칼렛 요한슨,태런 에저튼,토리 켈리,할시,퍼렐 윌리엄스,보노",1251.0,884072.0,애니메이션
킹메이커,플러스엠 엔터테인먼트,2022-01-26,한국,변성현,"설경구,이선균,유재명,조우진,박인환,이해영,김성오,전배수,서은수,김종수,윤경호,김새벽,정재성,배종옥,진선규,이재원,김지훈,김주령,장인섭,윤세웅,서상원,허동원,김재화,최광제,윤사봉,이동용,최선규,홍현종,이지호,남승화,정수지,백익남,정우혁,곽동현,문정대,오봄길,송요셉,천재홍,성일,손경원,박세준,안동구,고동업,이동희,박찬규,이상택,김귀선,전현숙,김병철,조현숙,김두은,장예진,양진억,이화룡,마정필,김규인,류연수,곽자형,강홍렬,김동현,이서환,김진모,류대식,구민혁,유승일,전필재,나현민,박재현,선우,김미진,고재경,윤소담,김도영,석승훈,이규창,김경일,김병철,김용,박준형,이진호,장다은,장지연,정해은,전성원,허성재,임승민",1185.0,783182.0,드라마
언차티드,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2022-02-16,미국,루벤 플레셔,"톰 홀랜드,마크 월버그,안토니오 반데라스,소피아 알리,타티 가브리엘",1536.0,730924.0,"액션,어드벤처"
경관의 피,(주)에이스메이커무비웍스,2022-01-05,한국,이규만,"이창윤,조진웅,최우식,박희순,권율,박명훈,홍기준,이얼,이현욱,백현진,박정범,원현준,손인용,연제욱,차엽,이도군,윤진영,김그림,임철형,곽민석,남문철,이성우,김준범,김재영,한갑수,이운산,정의욱,박기덕,서영화,박상훈,장서경,이준기,김한나,이동욱,박재철,한창현,허형규,정민성,김태겸,신철용,정종우,천재홍,조정환,백서빈,장래군,이택근,임영우,문정웅,김선웅,진시원,조한결,서호철,박응수,우수빈,강후재,이태구,정수일,정수용,박영빈,김태준,엄지만,김주아,이서안,박미애,이민영,김선문,이원희,이다령,이장규,이재은,임현욱,노성후,박희진,변동준,김곤,오진호,김유엽,송여진,이진영,김상욱,장의돈,오규택,장서이,임정옥,한동균,이왕수,최현종,황영수,이한승,정광필,신승빈,진지민,박응수,노은하,정성모,오진호",1187.0,684681.0,"범죄,드라마"
극장판 주술회전 0,(주)대교 미디어콘텐츠사업본부,2022-02-17,일본,박성후,"오가타 메구미,하나자와 카나,코마츠 미카코,우치야마 코우키,세키 토모카즈,나카무라 유이치,사쿠라이 타카히로",843.0,636470.0,애니메이션
이상한 나라의 수학자,(주)쇼박스,2022-03-09,한국,박동훈,"최민식,김동휘,박해준,박병은,조윤서,주진모,김원해,탕준상,김희정,강말금,김소숙,최재섭,주예린,이주한,정승길,류지훈,이한종,최재훈,김동현,이상현,신재휘,강준규,김태훈,이용빈,유혜림,김승태,황재순,차보미,최연우,고경민,김은석,차영주,이은형,김현선,정소용,이정섭,이지,조진결,김난희,김철호,김하람,신미영",1357.0,533315.0,드라마
모비우스,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2022-03-30,미국,다니엘 에스피노사,"자레드 레토,맷 스미스,아드리아 아르호나,자레드 해리스,타이레스 깁슨",1696.0,474560.0,"액션,어드벤처,드라마"
특송,(주)넥스트엔터테인먼트월드(NEW),2022-01-12,한국,박대민,"박소담,송새벽,김의성,정현준,연우진,염혜란,한현민,허동원,오륭,조희봉,백도겸,권혁범,김예은,윤대열,박신운,유지수,강준규,박인수,양희명,박대원,신수오,김한수,차시원,김현민,정승현,유수정,김그림,한규원,안재현,이가경,강민지,신영훈,황원규,김수로,문성복,김기정,오세환,원진호,고영수,전석호,최덕문,유승호,박혜영",996.0,444438.0,"범죄,액션"
니 부모 얼굴이 보고 싶다,(주)마인드마크,2022-04-27,한국,김지훈,"설경구,오달수,천우희,문소리,고창석,김홍파,강신일,남기애,이미은,이지은,성유빈,유재상,정유안,정택현,박진우,노정의,전국향,박명신,정승길,손산,이승훈,윤경호,윤돈선,노진영,정도원,허인영,최희진,김재건,이나라,성열석,송광원,안승미,홍산,권귀빈,정병호,심훈기,김영,최정환,고용화,정미혜,이두열,한서윤,김건우,권수진,주동희,배유리,김세정,이상호,조전범,김정일,김윤식,안문주,이지훈,이주한,이다솔,이현일,이연우,백명재,임원선,박광진,홍은진,김영원,추국현,도윤섭,한기현,최선자,이봉규,김성오",1008.0,403701.0,드라마
뜨거운 피,"(주)스튜디오디에이치엘,(주)키다리스튜디오",2022-03-23,한국,천명관,"정우,김갑수,최무성,지승현,김해곤,윤지혜,이홍내,정호빈,김종구,이영석,차순배,허동원,이호철,이성우,배명진,정기섭,김강일,성낙경,현봉식,유순웅,최홍일,백수희,허지원,양희명,정영록,윤대열,윤탁,최광제,양지수,서정우,신미영,김우진,박지홍,김승현,김주희,김진혁,유현,최범호,서광재,이해성,전병덕,박상규,김흥태,이신영,이선주,박지원,김태현,천영암,이병수,유인혜,주재윤,남윤주,이익수,오지영,임유란,김리원,한희경,이은주,김탁,허성우,이경훈,김보경,조셉,박진수,김준섭,고남호,박영준,양영일,김지한,강은지,김시혜,서유림,임소현,안지훈,김병남,박세정,송태완,왕나경,황정윤,김영건,이다혜,이일현,정규연,고진우,김혜지,김정준,장현아,김다슬,최필규,김범준,김태균,서준영,진혁,왕경빈,서영수,장명진,한대훈,황진호,박원우,윤제문,정영주,김단비,김현",1279.0,390925.0,"범죄,드라마"
배드 가이즈,유니버설픽쳐스인터내셔널 코리아(유),2022-05-04,미국,피에르 페리펠,"샘 록웰,크레이그 로빈슨,안소니 라모스,아콰피나,재지 비츠",844.0,380513.0,"애니메이션,범죄,액션"
수퍼 소닉2,롯데컬처웍스(주)롯데엔터테인먼트,2022-04-06,미국,제프 파울러,"제임스 마스던,짐 캐리,벤 슈왈츠,이드리스 엘바,티카 섬터",1129.0,308768.0,"애니메이션,액션,어드벤처,코미디,가족,판타지,SF"
나일 강의 죽음,월트디즈니컴퍼니코리아 유한책임회사,2022-02-09,미국,케네스 브래너,"케네스 브래너,갤 가돗,아미 해머,에마 매키",1041.0,232883.0,"범죄,드라마,미스터리"
문폴,(주)누리픽쳐스,2022-03-16,미국,롤랜드 에머리히,"할리 베리,패트릭 윌슨,존 브래들리,마이클 페나,도날드 서덜랜드",1174.0,195344.0,"액션,드라마,스릴러,SF,어드벤처"
앵커,(주)에이스메이커무비웍스,2022-04-20,한국,정지연,"천우희,이혜영,신하균,차래형,박지현,남문철,임성재,김영필,이해운,정순원,박세현,서이수,김영아,박새힘,서지승,성찬호,정찬훈,마정필,김경민,김성준,김대흥,전세용,목규리,차준명,김세희,양은솔,유수정,이채린,한사명,신희철,강성락,이민하,김정환,신현규,김주연,문성현,김지아,도예림,송화현,오수민,김유현,이지,이미래,박장면,장우영,박정원,장유화,문혜인,양말복,김철윤,박세훈,안세원,박경찬,안민영,김태원,배단희,김지유,이윤재,홍나실,이동원,장준현,김수현,남지현,이대겸,박시현,김형석,한상조",1032.0,166812.0,스릴러
공기살인,"TCO(주)더콘텐츠온,씨제이 씨지브이(CJ CGV)(주)",2022-04-22,한국,조용선,"서윤,김상경,이선빈,윤경호,서영희,장혁진,김정태,송영규,이지훈,이유준,정호빈,장광,성병숙,정의갑,김영웅,조서후,차정환,김하언,황만익,장해송,이정민,조수하,심완준,홍도성,이용준,이필라,이재환,이지현,우가은,정시율,박노아,남명렬,김동용,신삼봉,유지수,유병선,김현지,조유진,이미라,이가경,김형준,이효제,김민광,이지인,배유리,이상구,임정운,김경식,이시우,김서원,이대한,최성아,진선미,강태우,윤정열,노정현,곽민석",756.0,156299.0,드라마
극장판 엉덩이 탐정: 수플레 섬의 비밀,(주)넥스트엔터테인먼트월드(NEW),2022-05-05,일본,자코 아키후미,,770.0,148639.0,애니메이션
하우스 오브 구찌,유니버설픽쳐스인터내셔널 코리아(유),2022-01-12,미국,리들리 스콧,"레이디 가가,아담 드라이버,자레드 레토,제레미 아이언스,알 파치노,셀마 헤이엑",734.0,143605.0,"범죄,드라마,스릴러"
웨스트 사이드 스토리,월트디즈니컴퍼니코리아 유한책임회사,2022-01-12,미국,스티븐 스필버그,"안셀 엘고트,레이첼 지글러,아리아나 데보스,데이비드 알바즈,마이크 파이스트",754.0,123143.0,"드라마,뮤지컬"
극장판 안녕 자두야: 제주도의 비밀,(주)씨제이이엔엠,2022-01-27,한국,손석우,"여민정,정혜옥,김영은,양정화,정유미,정혜원,김새해,강성우,김현지,양정화,최준영,김영은,정혜옥,김새해,김다올,김현지,정유정,김영은,최준영,김다올,김새해,강성우,김다올,정유정,정유미,김현지,김다올,강성우",618.0,121169.0,애니메이션
앰뷸런스,유니버설픽쳐스인터내셔널 코리아(유),2022-04-06,미국,마이클 베이,"제이크 질렌할,야히아 압둘 마틴 2세,에이사 곤잘레스",1033.0,114739.0,"액션,범죄"
서울괴담,플러스엠 엔터테인먼트,2022-04-27,한국,홍원기,"김도윤,봉재현,서지수,김현정,셔누,최예원,알렉산드라 크리스틴 슈나이더만,추소정,오륭,이민혁,이수민,이열음,이영진,이호원,정원창,주학년",474.0,112470.0,공포(호러)
로스트 시티,롯데컬처웍스(주)롯데엔터테인먼트,2022-04-20,미국,,"산드라 블록,채닝 테이텀,다니엘 래드클리프,브래드 피트",835.0,106105.0,"액션,코미디,멜로/로맨스,어드벤처"
안테벨룸,(주)올스타엔터테인먼트,2022-02-23,미국,"제라드 부시,크리스토퍼 렌즈","자넬 모네,잭 휴스턴,지나 말론",638.0,95983.0,"미스터리,스릴러"
스텔라,씨제이 씨지브이(CJ CGV)(주),2022-04-06,한국,권수경,"손호준,이규형,허성태,전노민,이중옥,고규필,김슬기,박세영,신신애,박영규,이연수,김견우,배제기,문수아,주석제,노정현,서동원,장정연,이주원,이효제,최서연,곽지혜,이효비,정시율,박정환,정수한,김영희,김도연,서문호,박상원,서은지,유병선,김건,손민준,천석현,이성우,이도군,김득겸,박재한,박진우,김현우,오채은,문수영,윤태인,나승현,양대성,유영복,신치영,오정환,박경현,김연정,김은경,김지은,이가영,홍근택,강민구,이한종,유용국,임종화,윤현길,최홍락,장현진,이한결,김희수,정영록,이민호,박종범,백옥균,허유리,박정인,임형준,성병숙,윤제문,최병모,이수형,이승호",690.0,94213.0,"코미디,드라마"
스펜서,"(주)영화특별시에스엠씨,그린나래미디어(주)",2022-03-16,영국,파블로 라라인,"크리스틴 스튜어트,샐리 호킨스,티모시 스폴,숀 해리스,잭 파딩,잭 닐렌,프레디 스프라이,스텔라 고넷",730.0,82989.0,드라마
인민을 위해 복무하라,(주)제이앤씨미디어그룹,2022-02-23,한국,장철수,"연우진,지안,조성하,정규수,김병만,장해민,장광,유순철,백수련,오용,리민,한일규,김용호,박성도,김요한,권성일,박우준,최승원,김상겸,조현섭,박진성,김준호,김효석,이상윤,칸,강민혁,김석,김세인,박이건,양우리,오희성,이재호,정태혁,최승두,윤현수,이로운,백승현,박성호",598.0,79105.0,"멜로/로맨스,드라마"
그대가 조국,(주)엣나인필름,2022-05-25,한국,이승준,조국,496.0,72082.0,다큐멘터리
355,"(주)스튜디오 산타클로스엔터테인먼트,(주)제이앤씨미디어그룹",2022-02-09,미국,사이먼 킨버그,"제시카 차스테인,다이앤 크루거,페넬로페 크루즈,루피타 뇽오,판빙빙",540.0,49098.0,액션
나의 히어로 아카데미아 더 무비: 월드 히어로즈 미션,(주)스마일이엔티,2022-03-09,일본,나가사키 켄지,,459.0,48436.0,애니메이션
세븐틴 파워 오브 러브 : 더 무비,"씨제이포디플렉스 주식회사,CGV ICECON",2022-04-20,한국,오윤동,"에스쿱스,정한,조슈아,준,호시,원우,우지,디에잇,민규,도겸,승관,버논,디노",151.0,48383.0,"공연,다큐멘터리"
루이스 웨인: 사랑을 그린 고양이 화가,(주)씨제이이엔엠,2022-04-06,미국,,"베네딕트 컴버배치,클레어 포이,올리비아 콜맨,토비 존스,안드레아 라이즈보로,스테이시 마틴,타이카 와이티티",530.0,43231.0,"드라마,멜로/로맨스"
나의 촛불,트윈플러스파트너스(주),2022-02-10,한국,"김의성,주진우","박영수,손석희,심상정,유시민,윤석열,추미애,고영태",294.0,42123.0,다큐멘터리
나이트메어 앨리,월트디즈니컴퍼니코리아 유한책임회사,2022-02-23,미국,기예르모 델 토로,"브래들리 쿠퍼,케이트 블란쳇,토니 콜렛,윌렘 데포,리차드 젠킨스,루니 마라,론 펄먼,메리 스틴버겐,데이빗 스트라탄",461.0,40679.0,"범죄,드라마,스릴러"
어나더 라운드,(주)엣나인필름,2022-01-19,기타,토마스 빈터베르그,"매즈 미켈슨,토마스 보 라센",175.0,36204.0,"코미디,드라마"
배니싱: 미제사건,"(주)스튜디오 산타클로스엔터테인먼트,(주)제이앤씨미디어그룹",2022-03-30,프랑스,드니 데르쿠르,"유연석,올가 쿠릴렌코,예지원,최무성,이승준,성지루,박소이",561.0,35144.0,"범죄,스릴러"
민스미트 작전,"(주)스튜디오 산타클로스엔터테인먼트,(주)제이앤씨미디어그룹",2022-05-11,미국,존 매든,"콜린 퍼스,매튜 맥퍼딘,켈리 맥도날드",459.0,33946.0,"드라마,전쟁"
봄날,(주)콘텐츠판다,2022-04-27,한국,이돈구,"손현주,박혁권,손숙,정석용,박소진,정지환,이지훈,허정도,김기정,서광재,이병길,정애화,김성대,박성남,이정수,김종호,김한나,류효정,김성준,오수민,박상아,우상기,이수광,현오봉,최윤빈,남기쁨,최정태,박성인,김만호,김동욱,이상묵,이동규,정창원,안성민,유동훈,이우룡,정연신,신준호,류경현,김정원,이진호,고훈목,백승우,이은석,김영노,고기혁,홍은정,김희성,현봉식,조경현",455.0,31602.0,"드라마,액션"
클리포드 더 빅 레드 독,롯데컬처웍스(주)롯데엔터테인먼트,2022-01-12,미국,월트 벡커,"시에나 길로리,존 클리즈,안소명,신용우,여민정,임채헌,오인성,김지성",356.0,30318.0,"어드벤처,드라마,가족"
극장판 바다 탐험대 옥토넛 : 해저동굴 대탈출,와이드 릴리즈(주),2022-02-17,영국,,"하성용,정재헌,엄상현,윤승희,김율,유동균,김정은,한경화,장미",236.0,28703.0,"애니메이션,액션,어드벤처"
블랙라이트,(주)퍼스트런,2022-03-09,미국,마크 윌리엄스,리암 니슨,521.0,25401.0,"액션,스릴러"
시라노,유니버설픽쳐스인터내셔널 코리아(유),2022-02-23,미국,조 라이트,"피터 딘클리지,헤일리 베넷,켈빈 해리슨 주니어",195.0,24751.0,"멜로/로맨스,뮤지컬,드라마"
레지던트 이블: 라쿤시티,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2022-01-19,미국,요하네스 로버츠,"카야 스코델라리오,해나 존-케이먼,로비 아멜,도날 로그,닐 맥도노프",276.0,24722.0,"액션,공포(호러)"
만년이 지나도 변하지 않는 게 있어,"그린나래미디어(주),(주)영화사벌집",2022-02-09,대만,구파도,"가진동,송운화,왕정",297.0,24441.0,"멜로/로맨스,액션,공포(호러),코미디,판타지"
리코리쉬 피자,유니버설픽쳐스인터내셔널 코리아(유),2022-02-16,미국,폴 토마스 앤더슨,"알라나 하임,쿠퍼 호프만,숀 펜,톰 웨이츠,브래들리 쿠퍼,베니 사프디",222.0,21188.0,"멜로/로맨스,드라마"
어부바,(주)트리플픽쳐스,2022-05-11,한국,최종학,"정준호,최대철,이엘빈,박정숙,김수경,현우섭,곽민석,이이만,권혁진,어석환,강서린,방준혁,최우록,주소정,이류경,유준혁,김하린,나대한,김정섭,김재용,윤다정,한하랑,신지환,류인영,오예림,박근영,김시은,전소전,이예린,강경숙,장은정,황인준,이정주,김현영,손대원,이재철,정영록,양진철,장하근,정근영,조유진,최문수",327.0,20964.0,가족
우연과 상상,"그린나래미디어(주),(주)영화사 안다미로",2022-05-04,일본,하마구치 류스케,"현리,나카지마 아유무,시부카와 키요히코,우라베 후사코,카와이 아오바",56.0,20120.0,"드라마,멜로/로맨스"
